model,capacity_tag,test_accuracy,kappa,macro_f1,weighted_f1,val_nll,test_nll,val_brier,test_brier,test_ece_15bin,epochs_configured,epochs_ran,train_time_sec,best_model_path,final_model_path
AlexNet_CNN,legacy_arch,0.9981438515081207,0.9974823898720808,0.9982805035819042,0.9981435554407438,0.006382068900290168,0.006382068900290168,0.002900140954052608,0.002900140954052608,0.0013231943212363116,100,100,742.513962754,/content/drive/My Drive/Classification/conformal_reg/models/AlexNet_CNN_best.keras,/content/drive/My Drive/Classification/conformal_reg/models/AlexNet_CNN_final.keras
GFNet,legacy_arch,0.9974477958236659,0.9965385716720093,0.9966669439789486,0.9974456886070284,0.0030157699686188155,0.012058291194468858,0.0013730580559482798,0.004468543446846541,0.0020358679327776704,100,100,768.9723006480001,/content/drive/My Drive/Classification/conformal_reg/models/GFNet_best.keras,/content/drive/My Drive/Classification/conformal_reg/models/GFNet_final.keras
ViT_UNet,legacy_arch,0.9955916473317865,0.9940218964013408,0.9943672008076104,0.9955960674143742,0.023864259652418094,0.02918261219803815,0.005797357125939086,0.00809152862017037,0.00399565606825313,100,100,1403.2982632269998,/content/drive/My Drive/Classification/conformal_reg/models/ViT_UNet_best.keras,/content/drive/My Drive/Classification/conformal_reg/models/ViT_UNet_final.keras
