model_name,method,target_coverage,empirical_coverage,avg_set_size,median_set_size,singleton_rate,empty_set_rate,runtime_sec,alpha,lam,n_clusters,mean_per_class_coverage
SpatialGCN,ClassConditionalConformal,0.95,0.9587006960556844,1.7777262180974478,1.0,0.5109048723897912,0.0,1.6476515040000095,0.05,,,0.9510106602106021
SpatialGCN,ClusteredConformal,0.95,0.9554524361948956,1.6505800464037124,1.0,0.5438515081206496,0.0,3.064466891000052,0.05,,4.0,0.9265411634851926
SpatialGCN,RAPS,0.95,0.9531322505800464,1.4788863109048724,1.0,0.6116009280742459,0.0,0.7217336969999906,0.05,0.01,,0.9054702421661697
SpatialGCN,RC3P,0.95,0.9605568445475638,1.8296983758700696,2.0,0.47424593967517403,0.0,1.7000159250000024,0.05,,,0.9530191636693699
SpatialGCN,SplitConformal,0.95,0.9522041763341067,1.4584686774941995,1.0,0.6190255220417633,0.0,1.8144774620000135,0.05,,,0.9049300533435495
