model,capacity_tag,test_accuracy,kappa,macro_f1,weighted_f1,val_nll,test_nll,val_brier,test_brier,test_ece_15bin,epochs_configured,epochs_ran,train_time_sec,best_model_path,final_model_path
GFNet,legacy_arch,0.9967517401392111,0.995594269454451,0.995853788067819,0.9967460266062249,0.03492997370769303,0.041098296116273275,0.0031594595384250444,0.006181113931948065,0.0318656831163465,100,100,851.3483043130001,/content/drive/My Drive/Classification/edl_v2/models/GFNet_best.keras,/content/drive/My Drive/Classification/edl_v2/models/GFNet_final.keras
ViT_UNet,legacy_arch,0.9907192575406032,0.9874068350498459,0.9865706768156467,0.9906998699228939,0.052730045517720606,0.05428481799642011,0.01653816577130936,0.01689513659584595,0.0028539294535434813,100,100,1650.0751836849997,/content/drive/My Drive/Classification/edl_v2/models/ViT_UNet_best.keras,/content/drive/My Drive/Classification/edl_v2/models/ViT_UNet_final.keras
AlexNet_CNN,legacy_arch,0.94292343387471,0.920706531977608,0.8383247407746967,0.920194937807427,0.14542709463565812,0.14542709463565812,0.056300268237643794,0.056300268237643794,0.026120247464822076,100,100,855.469595994,/content/drive/My Drive/Classification/edl_v2/models/AlexNet_CNN_best.keras,/content/drive/My Drive/Classification/edl_v2/models/AlexNet_CNN_final.keras
