model,capacity_tag,test_accuracy,kappa,macro_f1,weighted_f1,val_nll,test_nll,val_brier,test_brier,test_ece_15bin,epochs_configured,epochs_ran,train_time_sec,best_model_path,final_model_path
GFNet,legacy_arch,0.9965197215777262,0.9952801364927581,0.9956527987119814,0.9965185931318779,0.005115991400604329,0.012081982788776913,0.002219607093412047,0.005062354249757595,0.001668836235170298,100,100,823.1589641980001,/content/drive/My Drive/Classification/focal_loss/models/GFNet_best.keras,/content/drive/My Drive/Classification/focal_loss/models/GFNet_final.keras
ViT_UNet,legacy_arch,0.991647331786543,0.9886764535989662,0.9873949477657818,0.9916543209067311,0.024553747872428134,0.024529746306245076,0.01275981857248745,0.012344062665975852,0.0025174265671218904,100,100,1482.7742117960001,/content/drive/My Drive/Classification/focal_loss/models/ViT_UNet_best.keras,/content/drive/My Drive/Classification/focal_loss/models/ViT_UNet_final.keras
AlexNet_CNN,legacy_arch,0.982830626450116,0.9767114533443387,0.974352509962566,0.9828265100374933,0.08872396356657662,0.08872396356657662,0.03751536018857803,0.03751536018857803,0.050410683318246545,100,100,818.10311672,/content/drive/My Drive/Classification/focal_loss/models/AlexNet_CNN_best.keras,/content/drive/My Drive/Classification/focal_loss/models/AlexNet_CNN_final.keras
