model,capacity_tag,test_accuracy,kappa,macro_f1,weighted_f1,val_nll,test_nll,val_brier,test_brier,test_ece_15bin,epochs_configured,epochs_ran,train_time_sec,best_model_path,final_model_path
GeoRSCLIP_TextHead,georsclip_arch,0.9962877030162413,0.9949659600055158,0.9952243713280408,0.9962884645861845,0.04090640677942786,0.045911187058689726,0.0045577709471786515,0.007413326166692542,0.035338246462793196,100,100,376.080761336,/content/drive/My Drive/Classification/georsclip/models/GeoRSCLIP_TextHead_best.keras,/content/drive/My Drive/Classification/georsclip/models/GeoRSCLIP_TextHead_final.keras
